46,164.9256
Motion, Set, MotionFinishedCount, Guess, Truth, Timer, 44, 196.8369
2,1, 0, Fireball, Flames, 152.7167
0,2, 2, Nothing, Nothing, 155.8333
3,3, 1, Flames, FlameBlock, 158.9667
3,4, 3, Nothing, FlameBlock, 162.2
2,12, 2, Fireball, Flames, 165.35
2,8, 4, Flames, Flames, 168.45
3,5, 3, Nothing, FlameBlock, 171.5667
3,5, 4, Nothing, FlameBlock, 174.7167
3,5, 5, Fireball, FlameBlock, 177.9667
2,6, 2, Nothing, Flames, 181.1333
1,2, 8, Fireball, Fireball, 187.5667
2,4, 3, Fireball, Flames, 193.8667
0,8, 4, FlameBlock, Nothing, 197.0667
1,3, 19, Fireball, Fireball, 203.5833
3,9, 2, Fireball, FlameBlock, 206.7167
0,5, 3, FlameBlock, Nothing, 209.8667
0,3, 4, Nothing, Nothing, 213.0833
1,6, 8, Nothing, Fireball, 216.3167
3,1, 4, Nothing, FlameBlock, 219.5333
2,3, 3, FlameBlock, Flames, 222.6333
1,5, 10, Nothing, Fireball, 225.8333
3,10, 3, FlameBlock, FlameBlock, 229.05
2,18, 3, Nothing, Flames, 232.3167
1,5, 11, Flames, Fireball, 235.5
2,1, 3, Fireball, Flames, 238.7
0,0, 2, Nothing, Nothing, 245.05
0,6, 2, Fireball, Nothing, 248.2667
0,6, 3, Fireball, Nothing, 251.45
1,5, 13, Nothing, Fireball, 254.7
0,6, 4, Fireball, Nothing, 257.8333
1,2, 11, Fireball, Fireball, 261.05
3,5, 7, Fireball, FlameBlock, 264.1833
2,6, 3, Nothing, Flames, 267.2834
1,4, 12, Fireball, Fireball, 270.4
2,10, 5, FlameBlock, Flames, 276.7667
2,12, 4, Fireball, Flames, 279.9167
1,2, 12, Nothing, Fireball, 283
0,13, 1, FlameBlock, Nothing, 289.25
3,4, 4, FlameBlock, FlameBlock, 292.4667
1,3, 25, FlameBlock, Fireball, 295.7
0,11, 0, FlameBlock, Nothing, 298.9167
3,5, 8, FlameBlock, FlameBlock, 302.0833
2,19, 0, Fireball, Flames, 305.3667
3,10, 5, FlameBlock, FlameBlock, 308.5334
3,8, 3, Nothing, FlameBlock, 311.7
2,4, 4, Fireball, Flames, 314.8333
1,4, 15, FlameBlock, Fireball, 318.0667
3,3, 2, FlameBlock, FlameBlock, 321.0334
2,17, 7, FlameBlock, Flames, 327.3834
3,10, 6, FlameBlock, FlameBlock, 330.5
1,4, 15, FlameBlock, Fireball, 336.8834
3,0, 5, Fireball, FlameBlock, 346.2333
0,4, 1, Fireball, Nothing, 349.35
0,0, 4, FlameBlock, Nothing, 352.5334
2,0, 3, Fireball, Flames, 365.15
0,0, 6, FlameBlock, Nothing, 371.5334
1,5, 21, FlameBlock, Fireball, 374.65
3,3, 3, FlameBlock, FlameBlock, 377.9167
3,10, 7, FlameBlock, FlameBlock, 381.05
0,7, 0, FlameBlock, Nothing, 384.3667
0,13, 3, FlameBlock, Nothing, 387.4667
3,4, 5, FlameBlock, FlameBlock, 390.5833
2,15, 7, Flames, Flames, 393.7667
0,6, 6, FlameBlock, Nothing, 396.9333
1,5, 22, FlameBlock, Fireball, 400.0667
1,6, 15, Nothing, Fireball, 406.55
3,8, 7, FlameBlock, FlameBlock, 409.7167
3,3, 4, FlameBlock, FlameBlock, 412.8834
0,13, 5, FlameBlock, Nothing, 415.9834
2,13, 3, Flames, Flames, 419.1
2,1, 4, FlameBlock, Flames, 422.2
1,5, 24, FlameBlock, Fireball, 425.3
2,15, 8, Flames, Flames, 434.8333
1,6, 16, Nothing, Fireball, 438.05
1,3, 32, FlameBlock, Fireball, 441.25
1,5, 26, Nothing, Fireball, 444.4167
0,7, 3, FlameBlock, Nothing, 447.6
1,1, 15, Flames, Fireball, 450.7667
3,9, 7, FlameBlock, FlameBlock, 453.95
3,10, 10, FlameBlock, FlameBlock, 457.1667
2,18, 11, FlameBlock, Flames, 460.4667
0,8, 9, Fireball, Nothing, 466.6334
3,9, 7, Fireball, FlameBlock, 469.9
0,0, 9, FlameBlock, Nothing, 473.0833
2,0, 5, Fireball, Flames, 479.4
1,4, 20, FlameBlock, Fireball, 482.6
2,12, 9, FlameBlock, Flames, 485.7667
3,10, 11, FlameBlock, FlameBlock, 492.0334
1,5, 28, FlameBlock, Fireball, 495.2667
3,0, 7, Fireball, FlameBlock, 498.3834
2,11, 4, Nothing, Flames, 504.8334
0,6, 7, Fireball, Nothing, 508
2,5, 7, FlameBlock, Flames, 511.1334
2,17, 10, Flames, Flames, 514.2667
0,9, 4, Fireball, Nothing, 517.3834
2,14, 4, FlameBlock, Flames, 520.5334
1,6, 20, FlameBlock, Fireball, 523.6334
3,4, 6, FlameBlock, FlameBlock, 526.8167
2,6, 9, FlameBlock, Flames, 533.2333
0,13, 6, FlameBlock, Nothing, 536.3667
0,10, 11, FlameBlock, Nothing, 539.45
2,13, 6, FlameBlock, Flames, 542.6167
1,1, 20, FlameBlock, Fireball, 545.75
0,5, 6, FlameBlock, Nothing, 548.85
3,8, 9, FlameBlock, FlameBlock, 551.9833
2,21, 5, FlameBlock, Flames, 558.25
1,3, 38, FlameBlock, Fireball, 561.5334
3,4, 8, FlameBlock, FlameBlock, 567.7834
0,0, 11, FlameBlock, Nothing, 571.0667
1,6, 26, Nothing, Fireball, 574.2834
2,20, 11, Flames, Flames, 577.4
3,7, 2, Nothing, FlameBlock, 580.5167
1,0, 32, FlameBlock, Fireball, 583.6167
3,3, 6, FlameBlock, FlameBlock, 586.7333
0,10, 14, FlameBlock, Nothing, 592.9167
0,2, 7, Fireball, Nothing, 599.3
0,6, 8, Fireball, Nothing, 602.4167
1,6, 31, Flames, Fireball, 605.6
1,6, 33, Flames, Fireball, 608.7167
2,18, 12, FlameBlock, Flames, 611.8834
3,7, 3, Nothing, FlameBlock, 615.0834
0,3, 13, Nothing, Nothing, 618.1833
1,5, 36, FlameBlock, Fireball, 621.45
2,1, 10, FlameBlock, Flames, 624.65
2,7, 8, FlameBlock, Flames, 627.85
1,5, 38, FlameBlock, Fireball, 631.0167
3,6, 4, Fireball, FlameBlock, 634.2501
0,2, 8, FlameBlock, Nothing, 637.4333
3,9, 11, FlameBlock, FlameBlock, 640.6334
2,2, 5, FlameBlock, Flames, 643.8
1,5, 40, FlameBlock, Fireball, 647.0001
0,3, 14, Flames, Nothing, 650.1833
2,6, 10, Flames, Flames, 653.4
1,6, 35, FlameBlock, Fireball, 656.5834
0,13, 7, FlameBlock, Nothing, 659.7167
3,5, 11, FlameBlock, FlameBlock, 665.9667
2,15, 10, Flames, Flames, 669.1833
1,1, 23, Flames, Fireball, 678.6
3,7, 5, FlameBlock, FlameBlock, 684.9834
1,1, 24, Flames, Fireball, 688.1
3,8, 12, FlameBlock, FlameBlock, 691.3167
2,19, 2, Nothing, Flames, 694.5001
2,11, 7, Flames, Flames, 697.6833
0,3, 16, FlameBlock, Nothing, 700.8334
3,1, 8, Flames, FlameBlock, 704.0334
1,1, 25, Fireball, Fireball, 707.2167
1,5, 44, Fireball, Fireball, 710.3834
0,7, 4, Flames, Nothing, 713.5334
2,9, 4, FlameBlock, Flames, 719.8167
0,12, 12, Fireball, Nothing, 723.0667
3,3, 10, Fireball, FlameBlock, 726.2834
0,2, 10, FlameBlock, Nothing, 729.4834
2,11, 8, Nothing, Flames, 732.6
3,2, 7, Fireball, FlameBlock, 735.7667
0,8, 13, FlameBlock, Nothing, 738.8667
2,17, 12, Flames, Flames, 742.0334
2,6, 11, Fireball, Flames, 745.2501
0,6, 10, FlameBlock, Nothing, 748.4167
3,8, 14, Fireball, FlameBlock, 751.6833
0,5, 7, Fireball, Nothing, 754.8667
1,4, 30, Fireball, Fireball, 758.0167
0,6, 11, Fireball, Nothing, 761.35
3,2, 8, Fireball, FlameBlock, 764.55
3,9, 12, Fireball, FlameBlock, 767.8334
1,0, 38, Fireball, Fireball, 771.05
3,1, 9, Fireball, FlameBlock, 777.4
1,1, 29, FlameBlock, Fireball, 780.55
0,9, 5, Flames, Nothing, 783.6833
3,9, 13, Fireball, FlameBlock, 786.7834
0,3, 17, Flames, Nothing, 790.0334
2,12, 15, FlameBlock, Flames, 793.1334
2,5, 13, Flames, Flames, 796.35
0,6, 12, Fireball, Nothing, 799.4667
3,2, 9, Flames, FlameBlock, 802.6833
2,7, 11, Fireball, Flames, 805.8167
1,5, 48, Fireball, Fireball, 808.9667
3,0, 11, Fireball, FlameBlock, 812.1833
2,2, 7, Fireball, Flames, 815.35
1,6, 43, Fireball, Fireball, 818.5001
2,10, 12, FlameBlock, Flames, 821.6167
1,6, 44, Fireball, Fireball, 824.7001
0,8, 14, FlameBlock, Nothing, 827.9
2,16, 9, Fireball, Flames, 831.0167
3,1, 11, Fireball, FlameBlock, 834.2001
3,6, 6, Fireball, FlameBlock, 837.5167
0,6, 13, Fireball, Nothing, 840.7334
3,9, 14, FlameBlock, FlameBlock, 847.1
1,4, 35, Fireball, Fireball, 850.2334
1,1, 36, Fireball, Fireball, 853.5167
3,7, 9, Flames, FlameBlock, 856.4834
2,6, 12, FlameBlock, Flames, 859.6667
2,8, 13, Flames, Flames, 866.3
1,5, 51, Flames, Fireball, 869.2667
1,0, 48, Fireball, Fireball, 872.3834
1,1, 38, Fireball, Fireball, 875.5167
2,14, 7, FlameBlock, Flames, 878.6667
0,2, 12, FlameBlock, Nothing, 884.9834
0,0, 16, Fireball, Nothing, 888.1833
3,6, 7, Fireball, FlameBlock, 891.35
1,2, 38, Fireball, Fireball, 894.6334
2,1, 14, Fireball, Flames, 900.8834
2,20, 20, Flames, Flames, 903.9667
2,19, 3, Flames, Flames, 907.1
1,4, 36, FlameBlock, Fireball, 910.2501
3,7, 10, Fireball, FlameBlock, 913.35
3,6, 8, Fireball, FlameBlock, 919.6834
0,13, 9, FlameBlock, Nothing, 922.9
0,5, 10, FlameBlock, Nothing, 929.3
1,0, 51, FlameBlock, Fireball, 932.7334
2,21, 9, Fireball, Flames, 935.7501
3,8, 15, Fireball, FlameBlock, 938.9334
1,3, 50, Fireball, Fireball, 942.1667
3,8, 16, FlameBlock, FlameBlock, 945.3
3,6, 9, Fireball, FlameBlock, 951.6167
3,1, 12, FlameBlock, FlameBlock, 957.9501
0,4, 10, Fireball, Nothing, 961.15
0,4, 11, Fireball, Nothing, 967.5167
0,7, 7, Flames, Nothing, 970.65
0,5, 11, FlameBlock, Nothing, 973.8
1,5, 54, FlameBlock, Fireball, 976.9501
1,4, 40, Fireball, Fireball, 986.5334
0,9, 6, Fireball, Nothing, 989.7667
2,19, 6, Fireball, Flames, 996.0834
1,3, 55, FlameBlock, Fireball, 1002.333
2,2, 9, Flames, Flames, 1008.633
3,4, 14, FlameBlock, FlameBlock, 1011.867
3,5, 12, Fireball, FlameBlock, 1015
0,8, 17, FlameBlock, Nothing, 1018.233
0,8, 18, Fireball, Nothing, 1021.4
1,5, 55, FlameBlock, Fireball, 1024.55
1,5, 57, Fireball, Fireball, 1027.75
3,3, 14, FlameBlock, FlameBlock, 1031.017
2,6, 16, FlameBlock, Flames, 1037.25
0,5, 12, FlameBlock, Nothing, 1043.433
0,9, 7, Fireball, Nothing, 1046.833
2,19, 9, Fireball, Flames, 1049.883
1,6, 55, Fireball, Fireball, 1053.133
2,12, 21, FlameBlock, Flames, 1059.533
1,5, 59, FlameBlock, Fireball, 1062.683
0,6, 13, Fireball, Nothing, 1065.917
1,5, 60, Fireball, Fireball, 1069.133
2,10, 18, Flames, Flames, 1072.233
3,1, 13, Fireball, FlameBlock, 1075.4
0,13, 11, FlameBlock, Nothing, 1078.517
0,2, 14, Fireball, Nothing, 1081.75
2,18, 19, Flames, Flames, 1084.9
3,8, 18, Fireball, FlameBlock, 1088.083
0,8, 19, Fireball, Nothing, 1091.283
0,2, 15, FlameBlock, Nothing, 1094.45
1,1, 57, Fireball, Fireball, 1097.683
1,2, 46, Fireball, Fireball, 1104.083
1,4, 46, Flames, Fireball, 1107.183
2,14, 12, Flames, Flames, 1113.55
0,11, 14, FlameBlock, Nothing, 1116.783
2,4, 11, Fireball, Flames, 1119.833
3,10, 16, FlameBlock, FlameBlock, 1122.967
1,4, 48, FlameBlock, Fireball, 1126.133
1,3, 67, Flames, Fireball, 1129.333
1,4, 49, FlameBlock, Fireball, 1132.433
2,7, 18, Fireball, Flames, 1135.667
1,4, 50, FlameBlock, Fireball, 1138.867
2,18, 21, Flames, Flames, 1142.017
3,5, 17, Nothing, FlameBlock, 1148.433
3,5, 18, Fireball, FlameBlock, 1154.717
3,2, 11, FlameBlock, FlameBlock, 1157.833
0,6, 14, Flames, Nothing, 1161.033
3,5, 19, Flames, FlameBlock, 1164.2
2,12, 23, FlameBlock, Flames, 1167.333
3,2, 12, Fireball, FlameBlock, 1170.633
3,5, 21, FlameBlock, FlameBlock, 1177.05
2,8, 14, Nothing, Flames, 1180.15
2,13, 12, Flames, Flames, 1183.467
0,9, 8, Fireball, Nothing, 1189.767
0,1, 10, FlameBlock, Nothing, 1192.867
3,4, 15, Fireball, FlameBlock, 1196.1
2,14, 15, Fireball, Flames, 1199.2
3,3, 17, Fireball, FlameBlock, 1202.317
2,20, 26, Fireball, Flames, 1205.433
2,3, 19, FlameBlock, Flames, 1208.55
3,9, 19, Fireball, FlameBlock, 1211.733
0,6, 15, Fireball, Nothing, 1214.867
0,7, 9, FlameBlock, Nothing, 1218.05
2,20, 28, Fireball, Flames, 1221.2
1,3, 72, Fireball, Fireball, 1224.417
1,6, 60, Fireball, Fireball, 1227.6
2,2, 11, FlameBlock, Flames, 1230.783
3,6, 12, Fireball, FlameBlock, 1234.083
1,2, 50, Flames, Fireball, 1237.233
3,1, 19, Fireball, FlameBlock, 1240.5
2,0, 13, Fireball, Flames, 1243.65
1,6, 61, Flames, Fireball, 1246.817
0,10, 23, Flames, Nothing, 1250.033
0,13, 12, FlameBlock, Nothing, 1253.25
0,3, 21, Flames, Nothing, 1256.383
1,6, 62, FlameBlock, Fireball, 1259.483
3,10, 19, FlameBlock, FlameBlock, 1262.633
3,5, 23, FlameBlock, FlameBlock, 1265.733
2,18, 23, Fireball, Flames, 1268.833
1,2, 51, Fireball, Fireball, 1272
2,20, 30, Fireball, Flames, 1275.167
1,1, 63, Fireball, Fireball, 1278.283
3,6, 13, FlameBlock, FlameBlock, 1284.683
1,3, 78, Fireball, Fireball, 1287.783
0,3, 22, Fireball, Nothing, 1290.883
3,2, 15, Flames, FlameBlock, 1300.35
1,3, 79, FlameBlock, Fireball, 1306.933
0,5, 15, FlameBlock, Nothing, 1309.85
0,8, 21, Fireball, Nothing, 1313.017
2,1, 19, Fireball, Flames, 1316.133
2,0, 14, Fireball, Flames, 1319.35
0,9, 9, Fireball, Nothing, 1329
2,14, 17, Fireball, Flames, 1335.3
3,8, 21, FlameBlock, FlameBlock, 1338.433
0,0, 19, Fireball, Nothing, 1344.633
1,4, 60, Fireball, Fireball, 1347.867
3,4, 18, Fireball, FlameBlock, 1354.133
1,4, 63, Fireball, Fireball, 1357.333
3,9, 21, Flames, FlameBlock, 1360.567
1,3, 81, Fireball, Fireball, 1363.733
0,1, 14, Flames, Nothing, 1366.867
1,3, 82, Flames, Fireball, 1370
3,8, 23, Fireball, FlameBlock, 1373.15
0,6, 16, Nothing, Nothing, 1376.333
2,9, 8, Fireball, Flames, 1382.783
1,0, 66, Flames, Fireball, 1389.067
2,12, 27, Flames, Flames, 1392.217
2,17, 22, Nothing, Flames, 1395.55
0,13, 13, Flames, Nothing, 1398.7
0,6, 17, Fireball, Nothing, 1405.033
2,2, 15, Fireball, Flames, 1408.15
0,3, 24, FlameBlock, Nothing, 1411.417
3,7, 18, Nothing, FlameBlock, 1417.767
3,4, 21, Fireball, FlameBlock, 1420.967
2,17, 23, Fireball, Flames, 1424.35
0,3, 25, FlameBlock, Nothing, 1433.633
1,0, 70, Fireball, Fireball, 1436.767
3,2, 16, Fireball, FlameBlock, 1439.883
0,3, 25, Flames, Nothing, 1443
2,17, 24, FlameBlock, Flames, 1446.2
1,0, 72, Fireball, Fireball, 1449.417
0,11, 18, FlameBlock, Nothing, 1452.633
0,10, 26, Fireball, Nothing, 1455.783
0,6, 19, Fireball, Nothing, 1458.883
1,0, 74, Fireball, Fireball, 1462.05
2,18, 25, FlameBlock, Flames, 1465.267
1,1, 69, Fireball, Fireball, 1468.517
0,0, 22, Fireball, Nothing, 1471.667
1,3, 88, Fireball, Fireball, 1474.783
3,4, 23, Fireball, FlameBlock, 1477.917
3,9, 23, Fireball, FlameBlock, 1484.333
2,11, 18, FlameBlock, Flames, 1490.6
2,3, 20, Flames, Flames, 1496.883
1,6, 76, Fireball, Fireball, 1500.117
3,4, 24, Fireball, FlameBlock, 1503.283
1,4, 68, Fireball, Fireball, 1506.4
3,10, 24, FlameBlock, FlameBlock, 1509.65
1,0, 75, Fireball, Fireball, 1516.3
3,1, 22, FlameBlock, FlameBlock, 1519.3
0,1, 17, FlameBlock, Nothing, 1522.433
0,3, 26, Fireball, Nothing, 1531.95
0,0, 24, Fireball, Nothing, 1535.267
2,2, 17, FlameBlock, Flames, 1541.767
2,1, 23, Flames, Flames, 1548.05
1,0, 76, Fireball, Fireball, 1551.217
2,7, 21, Fireball, Flames, 1554.367
0,3, 27, FlameBlock, Nothing, 1557.5
0,4, 18, Fireball, Nothing, 1560.733
2,7, 22, FlameBlock, Flames, 1563.833
0,0, 25, FlameBlock, Nothing, 1567
2,21, 15, Fireball, Flames, 1579.633
1,6, 78, FlameBlock, Fireball, 1582.733
0,2, 21, FlameBlock, Nothing, 1585.9
2,1, 25, Fireball, Flames, 1589.05
3,0, 18, Fireball, FlameBlock, 1592.167
1,0, 79, Fireball, Fireball, 1595.267
2,3, 22, FlameBlock, Flames, 1607.767
1,4, 71, Flames, Fireball, 1610.867
2,13, 13, Fireball, Flames, 1614.067
3,4, 25, FlameBlock, FlameBlock, 1617.283
0,6, 21, Fireball, Nothing, 1620.417
1,5, 84, FlameBlock, Fireball, 1623.567
1,5, 85, Flames, Fireball, 1626.7
2,15, 27, Flames, Flames, 1629.983
0,7, 12, FlameBlock, Nothing, 1633.15
3,5, 27, Fireball, FlameBlock, 1639.5
3,8, 28, Flames, FlameBlock, 1642.65
1,2, 72, Fireball, Fireball, 1645.783
3,8, 29, Fireball, FlameBlock, 1648.9
1,6, 80, Fireball, Fireball, 1655.233
2,19, 19, Fireball, Flames, 1661.683
0,8, 25, Fireball, Nothing, 1664.667
2,6, 30, Fireball, Flames, 1674.3
3,6, 16, Fireball, FlameBlock, 1677.45
1,2, 75, Flames, Fireball, 1680.667
0,11, 20, FlameBlock, Nothing, 1686.95
3,6, 17, Fireball, FlameBlock, 1690.067
1,4, 73, FlameBlock, Fireball, 1693.233
3,10, 27, FlameBlock, FlameBlock, 1699.583
2,16, 24, Fireball, Flames, 1702.917
1,5, 87, Fireball, Fireball, 1706
2,2, 21, Fireball, Flames, 1709.183
1,5, 88, Fireball, Fireball, 1712.483
0,7, 13, FlameBlock, Nothing, 1715.5
1,3, 102, Flames, Fireball, 1718.6
0,2, 22, FlameBlock, Nothing, 1721.767
0,13, 16, FlameBlock, Nothing, 1728.2
2,13, 15, Fireball, Flames, 1731.333
1,1, 80, Fireball, Fireball, 1734.467
3,9, 27, FlameBlock, FlameBlock, 1737.65
0,9, 11, FlameBlock, Nothing, 1744.05
2,14, 22, Flames, Flames, 1747.317
3,3, 24, Flames, FlameBlock, 1750.367
0,10, 28, Fireball, Nothing, 1753.667
2,18, 31, Fireball, Flames, 1756.667
1,4, 81, FlameBlock, Fireball, 1759.983
1,6, 85, FlameBlock, Fireball, 1763.133
2,2, 24, Fireball, Flames, 1766.417
3,4, 29, Fireball, FlameBlock, 1772.75
3,4, 30, Fireball, FlameBlock, 1775.983
0,9, 12, Fireball, Nothing, 1779.183
0,6, 22, Fireball, Nothing, 1782.317
1,4, 82, Flames, Fireball, 1785.467
2,12, 29, FlameBlock, Flames, 1788.617
1,2, 78, Flames, Fireball, 1791.833
3,5, 30, Flames, FlameBlock, 1795.083
1,1, 84, Fireball, Fireball, 1798.217
0,5, 19, FlameBlock, Nothing, 1804.583
2,0, 20, Fireball, Flames, 1807.767
0,1, 19, Fireball, Nothing, 1810.933
1,6, 87, Flames, Fireball, 1817.25
3,10, 31, Fireball, FlameBlock, 1820.717
0,8, 26, Fireball, Nothing, 1823.7
1,0, 92, FlameBlock, Fireball, 1826.817
1,6, 88, Flames, Fireball, 1829.9
2,17, 32, Flames, Flames, 1836.267
3,6, 18, Fireball, FlameBlock, 1839.433
0,6, 23, Fireball, Nothing, 1842.583
0,13, 17, FlameBlock, Nothing, 1845.75
2,6, 33, Fireball, Flames, 1848.85
1,2, 82, Flames, Fireball, 1852.033
2,18, 33, Fireball, Flames, 1861.55
0,7, 15, Flames, Nothing, 1864.883
1,1, 88, Fireball, Fireball, 1868.017
2,10, 29, Flames, Flames, 1871.117
3,8, 33, Fireball, FlameBlock, 1874.35
2,2, 25, Fireball, Flames, 1877.667
0,0, 26, FlameBlock, Nothing, 1880.833
3,5, 31, FlameBlock, FlameBlock, 1883.95
1,5, 95, Fireball, Fireball, 1887.15
1,6, 90, FlameBlock, Fireball, 1890.367
2,13, 21, Flames, Flames, 1893.617
3,3, 30, Flames, FlameBlock, 1896.833
0,13, 18, Fireball, Nothing, 1900.117
3,6, 19, Fireball, FlameBlock, 1906.483
2,20, 36, Fireball, Flames, 1909.6
3,3, 31, Fireball, FlameBlock, 1922.3
0,13, 19, FlameBlock, Nothing, 1925.533
2,7, 26, Flames, Flames, 1928.667
0,2, 25, Flames, Nothing, 1931.8
1,6, 93, Fireball, Fireball, 1934.917
1,6, 94, FlameBlock, Fireball, 1938.167
2,7, 27, FlameBlock, Flames, 1944.367
0,6, 23, Fireball, Nothing, 1947.55
0,7, 15, FlameBlock, Nothing, 1954.017
3,10, 34, FlameBlock, FlameBlock, 1957.117
3,3, 32, Fireball, FlameBlock, 1963.383
2,18, 36, FlameBlock, Flames, 1966.533
0,1, 20, FlameBlock, Nothing, 1969.717
3,6, 20, Flames, FlameBlock, 1972.9
1,3, 111, Fireball, Fireball, 1976.05
2,1, 31, Fireball, Flames, 1982.617
1,5, 99, FlameBlock, Fireball, 1985.717
1,4, 91, Flames, Fireball, 1988.867
3,1, 31, Fireball, FlameBlock, 1991.983
1,2, 87, Fireball, Fireball, 1995.183
0,13, 21, FlameBlock, Nothing, 1998.367
0,5, 21, FlameBlock, Nothing, 2001.567
3,2, 22, Nothing, FlameBlock, 2007.983
0,5, 22, FlameBlock, Nothing, 2014.183
0,6, 26, Fireball, Nothing, 2017.367
3,6, 22, Fireball, FlameBlock, 2020.567
1,5, 101, Fireball, Fireball, 2023.717
2,2, 26, FlameBlock, Flames, 2033.283
3,6, 23, Fireball, FlameBlock, 2036.5
0,6, 27, Fireball, Nothing, 2039.617
3,5, 32, Fireball, FlameBlock, 2049.267
2,19, 23, Fireball, Flames, 2052.483
1,2, 90, Fireball, Fireball, 2055.617
0,5, 23, Fireball, Nothing, 2062.083
0,10, 32, Fireball, Nothing, 2065.2
2,1, 33, Nothing, Flames, 2068.4
2,0, 26, Nothing, Flames, 2071.667
0,9, 14, Nothing, Nothing, 2084.283
2,11, 24, Fireball, Flames, 2090.617
2,8, 26, Nothing, Flames, 2093.833
0,13, 23, FlameBlock, Nothing, 2096.95
2,3, 26, FlameBlock, Flames, 2100.067
0,5, 24, Fireball, Nothing, 2106.433
2,6, 37, FlameBlock, Flames, 2109.567
3,3, 35, Fireball, FlameBlock, 2112.75
1,1, 100, Nothing, Fireball, 2122.317
1,3, 116, FlameBlock, Fireball, 2125.5
0,7, 17, Flames, Nothing, 2131.884
2,13, 24, Flames, Flames, 2134.983
2,19, 25, Fireball, Flames, 2138.183
3,3, 36, Fireball, FlameBlock, 2141.3
2,1, 35, Fireball, Flames, 2144.5
3,5, 34, Flames, FlameBlock, 2147.717
2,19, 26, Fireball, Flames, 2150.884
3,2, 24, FlameBlock, FlameBlock, 2154.1
3,1, 33, FlameBlock, FlameBlock, 2157.25
3,2, 25, Fireball, FlameBlock, 2160.433
2,5, 29, Nothing, Flames, 2166.933
3,6, 26, Fireball, FlameBlock, 2169.884
2,12, 34, FlameBlock, Flames, 2173.033
3,3, 37, Fireball, FlameBlock, 2176.183
0,1, 22, Flames, Nothing, 2179.35
2,4, 29, Fireball, Flames, 2182.567
1,1, 102, Flames, Fireball, 2185.683
1,4, 94, Flames, Fireball, 2188.8
0,3, 30, Fireball, Nothing, 2191.967
3,2, 26, Fireball, FlameBlock, 2195.067
3,10, 37, Fireball, FlameBlock, 2198.183
2,19, 28, FlameBlock, Flames, 2201.317
2,9, 22, FlameBlock, Flames, 2207.583
2,19, 29, Fireball, Flames, 2210.817
2,16, 33, FlameBlock, Flames, 2214.017
3,8, 35, Fireball, FlameBlock, 2217.267
3,3, 38, Fireball, FlameBlock, 2220.367
1,4, 96, Flames, Fireball, 2226.75
1,4, 97, Flames, Fireball, 2229.967
1,4, 97, FlameBlock, Fireball, 2233.083
3,5, 35, Fireball, FlameBlock, 2236.25
1,4, 98, FlameBlock, Fireball, 2239.417
3,8, 36, Fireball, FlameBlock, 2242.533
0,2, 27, Fireball, Nothing, 2248.967
3,4, 39, Fireball, FlameBlock, 2252.117
2,14, 33, Fireball, Flames, 2255.3
1,2, 100, FlameBlock, Fireball, 2261.567
2,6, 42, FlameBlock, Flames, 2271.2
3,2, 29, FlameBlock, FlameBlock, 2274.517
0,9, 16, Fireball, Nothing, 2277.634
0,10, 33, FlameBlock, Nothing, 2280.767
1,1, 113, Fireball, Fireball, 2287.017
0,2, 28, FlameBlock, Nothing, 2293.333
1,3, 123, Fireball, Fireball, 2296.583
1,3, 124, Fireball, Fireball, 2299.783
0,5, 25, FlameBlock, Nothing, 2302.983
2,20, 40, Fireball, Flames, 2306.183
2,8, 29, Flames, Flames, 2309.35
0,9, 17, FlameBlock, Nothing, 2312.8
0,0, 30, Fireball, Nothing, 2315.75
2,0, 32, Fireball, Flames, 2318.9
1,1, 115, Fireball, Fireball, 2322.033
3,4, 39, FlameBlock, FlameBlock, 2325.233
1,3, 127, FlameBlock, Fireball, 2328.417
0,0, 31, FlameBlock, Nothing, 2331.567
2,15, 38, FlameBlock, Flames, 2338.017
1,1, 117, FlameBlock, Fireball, 2341.117
1,4, 104, Fireball, Fireball, 2344.433
0,3, 32, FlameBlock, Nothing, 2350.867
2,14, 35, Flames, Flames, 2354.1
3,2, 30, Fireball, FlameBlock, 2357.217
2,8, 31, Nothing, Flames, 2360.35
1,5, 114, Flames, Fireball, 2363.45
1,3, 129, Fireball, Fireball, 2366.7
2,21, 25, Flames, Flames, 2369.8
1,5, 116, FlameBlock, Fireball, 2372.933
0,3, 33, Fireball, Nothing, 2379.283
3,5, 38, FlameBlock, FlameBlock, 2382.4
1,1, 118, Flames, Fireball, 2385.683
2,18, 40, Fireball, Flames, 2395.167
0,7, 19, FlameBlock, Nothing, 2398.333
3,6, 29, Fireball, FlameBlock, 2401.483
2,19, 32, Fireball, Flames, 2404.683
1,1, 120, Fireball, Fireball, 2407.783
2,7, 30, FlameBlock, Flames, 2410.967
2,10, 35, FlameBlock, Flames, 2414.1
3,6, 30, Flames, FlameBlock, 2417.2
1,6, 114, Fireball, Fireball, 2420.417
2,3, 29, FlameBlock, Flames, 2423.65
2,10, 37, FlameBlock, Flames, 2426.817
2,2, 33, Fireball, Flames, 2429.933
1,2, 108, Flames, Fireball, 2436.367
2,2, 34, Fireball, Flames, 2439.55
3,0, 32, Fireball, FlameBlock, 2442.75
0,3, 34, Fireball, Nothing, 2445.867
3,5, 39, Flames, FlameBlock, 2449.083
0,13, 26, Fireball, Nothing, 2461.667
3,6, 32, Fireball, FlameBlock, 2464.85
2,12, 40, Flames, Flames, 2471.15
